id,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price_nok,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,is_shared_bathroom,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,response_time_a few days or more,response_time_no information,response_time_within a day,response_time_within a few hours,response_time_within an hour,located_in_Alna,located_in_Bjerke,located_in_Frogner,located_in_Gamle Oslo,located_in_Grorud,located_in_Grünerløkka,located_in_Marka,located_in_Nordre Aker,located_in_Nordstrand,located_in_Sagene,located_in_Sentrum,located_in_St. Hanshaugen,located_in_Stovner,located_in_Søndre Nordstrand,located_in_Ullern,located_in_Vestre Aker,located_in_Østensjø,missing_rating_review_data
1088937907142710684,193804596,2018-06-06,1.0,0.58,0,1,1,1,1,59.93924605117888,10.75889808303222,3,1.0,2.0,2.0,"[""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""First aid kit"", ""Smoke alarm"", ""TV"", ""Pets allowed"", ""Safe"", ""Hot water kettle"", ""Central heating"", ""Coffee"", ""Cleaning products"", ""Outlet covers"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Shared beach access"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Room-darkening shades"", ""Pocket wifi"", ""Wifi"", ""Single level home"", ""Extra pillows and blankets"", ""Refrigerator"", ""Lake access"", ""Body soap"", ""Luggage dropoff allowed"", ""Single oven"", ""Outdoor dining area"", ""Paid resort access"", ""Dining table"", ""Essentials"", ""Private backyard \u2013 Not fully fenced"", ""Bluetooth sound system"", ""Long term stays allowed"", ""Hot water"", ""Laundromat nearby"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Waterfront"", ""Lockbox"", ""Miele induction stove"", ""Outdoor furniture"", ""Fire extinguisher"", ""Books and reading material"", ""Shower gel"", ""Self check-in"", ""Board games""]",1021.0,2,28,2,2,28,28,2.0,28.0,1,10,14,20,133,4,4,2,2024-04-07,2024-06-22,4.5,5.0,4.75,4.25,5.0,4.75,5.0,0,1,1,0,0,1.43,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1088938652918542912,126202538,2017-04-17,1.0,1.0,0,2,3,1,0,59.9054,10.76077,4,1.0,2.0,2.0,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""Lockbox"", ""Self check-in"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""TV""]",2243.0,5,30,5,5,30,30,5.0,30.0,1,23,29,29,162,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1088942694553221457,37599441,2015-07-05,0.33,0.0,0,2,2,1,1,59.86109181184659,10.815469983055872,2,1.0,1.0,0.0,"[""Essentials"", ""Washer"", ""Hot water"", ""Kitchen"", ""Pets allowed"", ""Garden view"", ""Courtyard view"", ""Fire pit"", ""Free parking on premises"", ""Dryer"", ""Lockbox"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""TV""]",1051.0,2,21,2,2,21,21,2.0,21.0,1,10,21,21,21,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1088961446391631296,561471159,2024-02-11,0.5,0.0,0,1,1,1,1,59.92953736914552,10.779216662049294,4,1.0,2.0,0.0,"[""Washer"", ""Kitchen"", ""BBQ grill"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Outdoor dining area"", ""Smoke alarm"", ""TV""]",2000.0,2,60,2,2,60,60,2.0,60.0,1,28,44,74,255,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1088983838799383231,52419752,2015-12-27,1.0,0.69,0,1,1,1,1,59.93596,10.78152,2,1.0,1.0,1.0,"[""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Dryer"", ""Dishwasher"", ""Shampoo"", ""Wifi"", ""Freezer"", ""Host greets you"", ""Body soap"", ""Hangers"", ""Dining table"", ""Washer"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Oven"", ""Shower gel"", ""Induction stove""]",790.0,3,30,3,3,30,30,3.0,30.0,1,0,0,0,65,8,8,3,2024-03-04,2024-06-09,4.75,4.88,4.75,4.0,4.88,4.38,4.75,0,1,1,0,0,2.03,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089026023280135620,476402740,2022-08-23,0.0,0.0,0,1,1,0,1,59.92078,10.73243,4,1.0,2.0,2.0,"[""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Hair dryer"", ""Smoke alarm"", ""Fire pit"", ""Coffee"", ""Cleaning products"", ""Dishwasher"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Wifi"", ""Single level home"", ""Refrigerator"", ""Coffee maker: Nespresso"", ""TV with Netflix"", ""Hangers"", ""Oven"", ""Sonos sound system"", ""Dining table"", ""Essentials"", ""Indoor fireplace: wood-burning"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Iron"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Microwave""]",1446.0,5,365,5,5,365,365,5.0,365.0,1,10,10,10,10,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089072342710189785,561501866,2024-02-11,0.9,1.0,0,1,1,1,1,59.92413440875269,10.73462169160612,2,1.0,1.0,1.0,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""Wifi"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV""]",1064.0,2,28,2,2,28,28,2.0,28.0,1,21,44,69,243,10,10,2,2024-03-03,2024-06-15,4.9,4.89,4.67,4.89,5.0,5.0,4.89,0,1,1,0,0,2.52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089146297657725551,36065097,2015-06-17,1.0,0.5,0,1,1,1,1,59.90121831237581,10.779181458055971,8,1.5,4.0,4.0,"[""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Standalone high chair - available upon request"", ""Hair dryer"", ""Mosquito net"", ""Children's playroom"", ""Smoke alarm"", ""TV"", ""Free dryer \u2013 In unit"", ""Changing table - available upon request"", ""Pets allowed"", ""Hot water kettle"", ""Toaster"", ""Central heating"", ""Coffee"", ""Cleaning products"", ""Fire pit"", ""BBQ grill"", ""Drying rack for clothing"", ""Dishwasher"", ""Coffee maker: french press, Nespresso, pour-over coffee"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Room-darkening shades"", ""Piano"", ""Wifi"", ""Outdoor playground"", ""Freezer"", ""Sun loungers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Smart lock"", ""Body soap"", ""Bathtub"", ""Klipsch the one II sound system with Bluetooth and aux"", ""Hangers"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Oven"", ""Outdoor dining area"", ""Self check-in"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""Washer"", ""EV charger"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Free parking on premises"", ""Conditioner"", ""Iron"", ""Outdoor kitchen with sink"", ""Crib"", ""Dishes and silverware"", ""Private entrance"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Shower gel"", ""Microwave"", ""Induction stove""]",3000.0,3,14,1,3,14,14,3.0,14.0,0,18,26,34,189,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089168617625026242,87319361,2016-08-01,0.0,0.5,0,1,1,1,0,59.913963815217926,10.77713676695521,4,1.0,1.0,0.0,"[""Washer"", ""Exercise equipment"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Coffee maker"", ""Dedicated workspace"", ""Backyard"", ""Outdoor dining area"", ""Wifi"", ""TV""]",1100.0,7,365,1,7,365,365,7.0,365.0,1,11,11,29,144,1,1,0,2024-05-06,2024-05-06,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0,1,1,0,0,0.55,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089224567443589816,561554749,2024-02-11,1.0,0.86,0,1,1,1,0,59.93634,10.76461,2,1.0,1.0,0.0,"[""Portable fans"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Elevator"", ""Hair dryer"", ""Other electric stove"", ""Smoke alarm"", ""Coffee maker: french press, Nespresso"", ""Changing table - always at the listing"", ""Pets allowed"", ""Safe"", ""Clothing storage: wardrobe and dresser"", ""Coffee"", ""Cleaning products"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Dishwasher"", ""Dedicated workspace"", ""Room-darkening shades"", ""Wifi"", ""Single level home"", ""Booster seat high chair - always at the listing"", ""Smart lock"", ""Body soap"", ""Radiant heating"", ""Hangers"", ""Samsung refrigerator"", ""Stainless steel single oven"", ""Self check-in"", ""Essentials"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""TV with Chromecast"", ""Iron"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Shower gel"", ""Microwave""]",1049.0,1,365,1,1,365,365,1.0,365.0,1,12,42,72,246,4,4,1,2024-04-28,2024-06-02,4.75,5.0,4.75,5.0,5.0,4.5,4.5,0,1,1,0,0,1.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1089241431864901599,15328837,2014-05-10,0.8,0.6,0,2,2,1,0,59.92305406362039,10.771288533629791,4,1.0,2.0,0.0,"[""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Game console: Xbox Series X"", ""Crib - always at the listing"", ""Standalone high chair - always at the listing"", ""Smoke alarm"", ""TV"", ""Free dryer \u2013 In unit"", ""Shared backyard"", ""Baby bath - always at the listing"", ""Changing table - always at the listing"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Outlet covers"", ""Private patio or balcony"", ""Fire pit"", ""Drying rack for clothing"", ""Dishwasher"", ""Dedicated workspace"", ""Baking sheet"", ""Free street parking"", ""Piano"", ""Wifi"", ""Outdoor playground"", ""Extra pillows and blankets"", ""Clothing storage: closet and wardrobe"", ""Refrigerator"", ""Host greets you"", ""Bikes"", ""Radiant heating"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Children\u2019s dinnerware"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""Washer"", ""Bluetooth sound system"", ""Bread maker"", ""Bed linens"", ""Free parking on premises"", ""Iron"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Private entrance"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Microwave"", ""Induction stove""]",2036.0,3,365,3,3,365,365,3.0,365.0,1,17,17,17,30,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1089265046788934330,57656275,2016-02-06,0.0,0.0,0,1,1,1,1,59.88508029999999,10.8149926,8,1.0,4.0,0.0,"[""Air conditioning"", ""Kitchen"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""BBQ grill"", ""Children\u2019s books and toys"", ""Wifi"", ""Refrigerator"", ""Lake access"", ""Hangers"", ""Outdoor dining area"", ""Indoor fireplace"", ""Essentials"", ""Washer"", ""Hot water"", ""Free parking on premises"", ""Iron"", ""Dishes and silverware"", ""Lockbox"", ""Fire extinguisher"", ""Self check-in""]",3571.0,4,365,4,4,365,365,4.0,365.0,1,4,8,8,153,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1089269710254086339,561570889,2024-02-11,0.9,0.19,0,1,1,1,1,59.92923800000001,10.7342293,6,1.5,2.0,5.0,"[""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""First aid kit"", ""Hair dryer"", ""Smoke alarm"", ""Free dryer \u2013 In building"", ""Baby bath - always at the listing"", ""Changing table - always at the listing"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Drying rack for clothing"", ""Electric stove"", ""Crib - available upon request"", ""Dishwasher"", ""Dedicated workspace"", ""Baking sheet"", ""Room-darkening shades"", ""Wifi"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Radiant heating"", ""Luggage dropoff allowed"", ""Hangers"", ""Single oven"", ""Self check-in"", ""Children\u2019s dinnerware"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""Washer"", ""Hot water"", ""Iron"", ""Dishes and silverware"", ""Standalone high chair"", ""Lockbox"", ""Blender"", ""Fire extinguisher"", ""Books and reading material"", ""Microwave""]",1524.0,4,20,2,5,20,20,3.5,20.0,1,6,10,10,78,1,1,0,2024-04-01,2024-04-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089547577527335895,22363365,2014-10-10,1.0,0.0,0,1,1,1,1,59.9388689,10.6354072,4,2.0,3.0,0.0,"[""Fire extinguisher"", ""Washer"", ""Exercise equipment"", ""Hot water"", ""Kitchen"", ""Free parking on premises"", ""Hot tub"", ""Hair dryer"", ""Body soap"", ""Bathtub"", ""Wifi"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV""]",1040.0,28,90,1,28,90,90,27.9,90.0,1,18,44,73,253,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1089572732789708408,331800256,2020-01-29,1.0,1.0,0,6,7,1,1,59.90980897924117,10.74857908066491,2,1.0,1.0,0.0,"[""Kitchen"", ""Wine glasses"", ""First aid kit"", ""Hair dryer"", ""Sonos Bluetooth sound system"", ""Smoke alarm"", ""Central heating"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Coffee maker: Nespresso"", ""HDTV"", ""Body soap"", ""Other induction stove"", ""Hangers"", ""Single oven"", ""Washer"", ""Window guards"", ""Hot water"", ""Bed linens"", ""Iron"", ""Lockbox"", ""Fire extinguisher"", ""Self check-in""]",1157.0,2,365,2,2,90,365,2.0,295.0,1,12,29,59,59,6,6,3,2024-03-05,2024-06-14,4.83,4.83,4.83,4.83,5.0,4.67,4.5,0,5,5,0,0,1.54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1089626520270254533,518857852,2023-06-08,1.0,0.7,0,1,2,1,0,59.92040797387003,10.7300222317905,4,1.0,2.0,2.0,"[""Smoking allowed"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Lockbox"", ""Self check-in"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Smoke alarm"", ""TV"", ""Indoor fireplace""]",1800.0,2,1125,1,2,1125,1125,2.0,1125.0,1,10,10,10,197,6,6,1,2024-03-10,2024-06-10,4.67,5.0,4.67,5.0,5.0,4.83,5.0,0,1,1,0,0,1.61,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089710949931332359,482607873,2022-10-07,0.98,1.0,0,4,20,1,1,59.909855903940745,10.72499872784289,5,1.0,2.0,3.0,"[""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Beach essentials"", ""Hot water kettle"", ""Central heating"", ""Cleaning products"", ""Private patio or balcony"", ""Electric stove"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Outdoor playground"", ""Beach access \u2013 Beachfront"", ""Extra pillows and blankets"", ""Refrigerator"", ""Paid dryer"", ""Lake access"", ""Body soap"", ""Paid washer"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Long term stays allowed"", ""Hot water"", ""Outdoor shower"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Waterfront"", ""Private entrance"", ""Outdoor furniture"", ""Fire extinguisher"", ""Shower gel""]",2929.0,1,365,1,1,365,365,1.0,365.0,1,11,23,37,194,21,21,3,2024-03-08,2024-06-05,4.76,4.71,4.52,4.62,4.62,4.9,4.62,1,4,4,0,0,5.53,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089741675452884640,2993138,2012-07-19,1.0,0.97,1,3,3,1,1,59.91978,10.76846,2,1.0,1.0,0.0,"[""Portable fans"", ""Portable heater"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Stove"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishwasher"", ""Wifi"", ""Outdoor playground"", ""Freezer"", ""Refrigerator"", ""Host greets you"", ""Body soap"", ""Hangers"", ""Oven"", ""Essentials"", ""Washer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""Iron"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Fire extinguisher"", ""Shower gel"", ""Microwave""]",639.0,1,90,1,1,90,90,1.0,90.0,1,12,12,12,12,48,48,14,2024-02-22,2024-06-25,4.92,4.96,4.96,4.92,4.96,4.77,4.9,0,2,0,2,0,11.16,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089755617224189519,561666319,2024-02-12,1.0,0.5,0,1,1,1,1,59.91712270000001,10.7824767,1,1.0,1.0,1.0,"[""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""Smoke alarm"", ""TV"", ""Stove"", ""Hot water kettle"", ""BBQ grill"", ""Coffee"", ""Cleaning products"", ""Dishwasher"", ""Shampoo"", ""Coffee maker"", ""Baking sheet"", ""Wifi"", ""Sound system"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Body soap"", ""Outdoor dining area"", ""Oven"", ""Dining table"", ""Washer"", ""Lock on bedroom door"", ""Rice maker"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Dishes and silverware"", ""Outdoor furniture"", ""Fire extinguisher"", ""Books and reading material"", ""Microwave""]",650.0,2,5,2,2,5,5,2.0,5.0,1,23,46,76,257,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,0,1,0,-1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089799957158030737,59285709,2016-02-18,0.5,0.13,0,1,2,1,1,59.92549,10.77347,2,1.0,1.0,0.0,"[""Air conditioning"", ""Washer"", ""Paid parking on premises"", ""Kitchen"", ""Pets allowed"", ""Iron"", ""Hair dryer"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""TV""]",1457.0,4,35,4,4,35,35,4.0,35.0,1,15,37,67,67,1,1,0,2024-04-27,2024-04-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089883903965727258,242663071,2019-02-12,1.0,0.96,1,20,24,1,1,59.92891,10.73147,2,1.0,1.0,1.0,"[""Portable fans"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Wine glasses"", ""Heating"", ""First aid kit"", ""Patio or balcony"", ""Elevator"", ""Paid parking off premises"", ""Hair dryer"", ""City skyline view"", ""Smoke alarm"", ""TV"", ""Stove"", ""Smoking allowed"", ""Beach essentials"", ""Pets allowed"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Dryer"", ""BBQ grill"", ""Drying rack for clothing"", ""Dishwasher"", ""Cleaning available during stay"", ""Shampoo"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Wifi"", ""Sound system"", ""Babysitter recommendations"", ""Outdoor playground"", ""Baking sheet"", ""Private pool"", ""Freezer"", ""Single level home"", ""Sun loungers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Body soap"", ""Bikes"", ""Backyard"", ""Luggage dropoff allowed"", ""Hangers"", ""Clothing storage"", ""Oven"", ""Outdoor dining area"", ""Children\u2019s dinnerware"", ""Mini fridge"", ""Dining table"", ""Essentials"", ""Washer"", ""Exercise equipment"", ""Window guards"", ""Hot water"", ""Rice maker"", ""High chair"", ""Barbecue utensils"", ""Laundromat nearby"", ""Bed linens"", ""Long term stays allowed"", ""Conditioner"", ""Iron"", ""Crib"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Waterfront"", ""Private entrance"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Lockbox"", ""Books and reading material"", ""Shower gel"", ""Self check-in"", ""Bread maker"", ""Board games""]",1386.0,7,365,2,30,1125,1125,17.2,1125.0,1,29,59,82,350,10,10,2,2024-03-02,2024-06-13,5.0,4.9,5.0,5.0,5.0,5.0,5.0,1,17,9,4,4,2.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089891900402961074,15231991,2014-05-07,0.0,0.0,0,2,2,1,1,59.91680545154324,10.647678231748408,6,2.0,3.0,2.0,"[""TV with Apple TV"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Crib - always at the listing"", ""Standalone high chair - always at the listing"", ""Hair dryer"", ""Children's playroom"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Baby safety gates"", ""Changing table - always at the listing"", ""Safe"", ""Toaster"", ""Central heating"", ""BBQ grill"", ""Cleaning products"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishwasher"", ""Shared beach access"", ""Dedicated workspace"", ""Baking sheet"", ""Room-darkening shades"", ""Wifi"", ""Outdoor playground"", ""Freezer"", ""Sun loungers"", ""Extra pillows and blankets"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Bathtub"", ""Hangers"", ""Outdoor dining area"", ""Children\u2019s dinnerware"", ""Dining table"", ""Essentials"", ""Indoor fireplace: wood-burning"", ""Private backyard \u2013 Not fully fenced"", ""EV charger"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Free parking garage on premises"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Fire extinguisher"", ""Induction stove""]",2900.0,7,21,1,7,21,21,7.0,21.0,1,22,22,22,22,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1089897515834878827,75961074,2016-06-05,0.0,0.0,0,1,1,1,1,59.9199,10.73211,2,1.0,1.0,1.0,"[""Essentials"", ""Washer"", ""Exercise equipment"", ""Kitchen"", ""Cooking basics"", ""Heating"", ""First aid kit"", ""Cleaning products"", ""Dryer"", ""Dishes and silverware"", ""Hair dryer"", ""Paid street parking off premises"", ""Lockbox"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Outdoor dining area"", ""Smoke alarm"", ""Self check-in"", ""Indoor fireplace""]",1200.0,2,30,2,2,30,30,2.0,30.0,0,0,0,0,49,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089920344880080044,561717573,2024-02-12,0.9,0.86,0,1,1,1,0,59.91645369999999,10.7549345,6,1.0,2.0,3.0,"[""Washer"", ""Refrigerator"", ""Kitchen"", ""Pets allowed"", ""Wifi"", ""Smoke alarm""]",1700.0,2,14,1,2,14,14,1.9,14.0,1,8,10,10,10,21,21,12,2024-05-04,2024-06-27,5.0,4.95,5.0,4.95,5.0,4.76,4.9,0,1,1,0,0,11.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089972381941251581,25399934,2014-12-30,1.0,0.97,0,2,3,1,1,59.95586903704484,10.804095457041406,5,0.5,1.0,1.0,"[""Air conditioning"", ""Smoking allowed"", ""Pets allowed"", ""Iron"", ""Lockbox"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Self check-in""]",1109.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,138,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2,2,0,0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
